,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max,RAM_Load
4712,qh2-rcc1202018-11-1104:40:00,qh2-rcc120 ,2018/11/11 4:40,2.67,176,49129.47,376657.38,17,55.92,49.73,6767.83,6840.17,6788.83,6746.83,515895,297526,20,64,62,72.92,76.36,252.36,55.92,57.67181306
4713,qh2-rcc1202018-11-1104:50:00,qh2-rcc120 ,2018/11/11 4:50,3.31,176,52705.57,378513.04,17,55.72,49.9,6815.67,6870.5,6818,6788.83,515895,297526,20,64,62,72.72,76.36,252.36,55.72,57.67181306
4714,qh2-rcc1202018-11-1105:00:00,qh2-rcc120 ,2018/11/11 5:00,2.55,176,50616.43,355318.07,16.8,55.27,49.42,6818,6899.67,6836.67,6784.17,515895,297526,20,64,62,72.07,76.36,252.36,55.27,57.67181306
4715,qh2-rcc1202018-11-1105:10:00,qh2-rcc120 ,2018/11/11 5:10,2.93,176,51042.01,339079.56,16.95,55.28,49.52,6769,6844.83,6781.83,6765.5,515895,297526,20,64,62,72.23,76.36,252.36,55.28,57.67181306
4716,qh2-rcc1202018-11-1105:20:00,qh2-rcc120 ,2018/11/11 5:20,2.86,176,52056.84,365139.36,16.9,55.52,49.8,6840.17,6909,6863.5,6787.67,515895,297526,20,64,62,72.42,76.36,252.36,55.52,57.67181306
4717,qh2-rcc1202018-11-1105:30:00,qh2-rcc120 ,2018/11/11 5:30,2.79,176,53472.85,409919.75,17,55.23,49.65,6829.67,6902,6839,6784.17,515895,297526,20,64,62,72.23,76.36,252.36,55.23,57.67181306
4718,qh2-rcc1202018-11-1105:40:00,qh2-rcc120 ,2018/11/11 5:40,2.33,176,47739.19,350980.33,17,55.25,49.45,6833.17,6891.5,6872.83,6771.33,515895,215171.83,20,64,62,72.25,76.36,252.36,55.25,41.70845424
4719,qh2-rcc1202018-11-1105:50:00,qh2-rcc120 ,2018/11/11 5:50,2.77,176,55690.02,369847.6,17,55.62,49.62,6807.5,6870.5,6819.17,6772.5,515895,198701,20,64,62,72.62,76.36,252.36,55.62,38.51578325
4720,qh2-rcc1202018-11-1106:00:00,qh2-rcc120 ,2018/11/11 6:00,2.7,176,52863.93,344529.99,16.92,55.57,49.55,6844.83,6909,6856.5,6786.5,515895,198701,20,64,62,72.48,76.36,252.36,55.57,38.51578325
4721,qh2-rcc1202018-11-1106:10:00,qh2-rcc120 ,2018/11/11 6:10,3.03,176,49119.49,395990.13,16.98,55.75,49.6,6759.67,6837.83,6760.83,6745.67,515895,198701,20,64,62,72.73,76.36,252.36,55.75,38.51578325
4722,qh2-rcc1202018-11-1106:20:00,qh2-rcc120 ,2018/11/11 6:20,2.95,176,117935.88,515080.39,16.98,55.83,49.12,6842.5,6902,6823.83,6776,515895,198701,20,64,62,72.82,76.36,252.36,55.83,38.51578325
4723,qh2-rcc1202018-11-1106:30:00,qh2-rcc120 ,2018/11/11 6:30,2.53,176,57277.03,411455.29,17,55.13,48.83,6878.67,6927.67,6876.33,6788.83,515895,271172.67,20,64,62,72.13,76.36,252.36,55.13,52.56353909
4724,qh2-rcc1202018-11-1106:40:00,qh2-rcc120 ,2018/11/11 6:40,2.82,176,304957.23,647888.56,17,55.42,49.53,6794.67,6850.67,6788.83,6756.17,515895,297526,20,64,62,72.42,76.36,252.36,55.42,57.67181306
4725,qh2-rcc1202018-11-1106:50:00,qh2-rcc120 ,2018/11/11 6:50,3.3,176,53162.3,364237.6,16.97,55.45,49.27,6812.17,6858.83,6802.83,6767.83,515895,297526,20,64,62,72.42,76.36,252.36,55.45,57.67181306
4726,qh2-rcc1202018-11-1107:00:00,qh2-rcc120 ,2018/11/11 7:00,2.9,176,51833.98,380322.03,17,55.53,49.12,6822.67,6882.17,6835.5,6770.17,515895,297526,20,64,62,72.53,76.36,252.36,55.53,57.67181306
4727,qh2-rcc1202018-11-1107:10:00,qh2-rcc120 ,2018/11/11 7:10,2.61,176,51543.13,374401.86,17,55.62,49.37,6814.5,6870.5,6814.5,6773.67,515895,297526,20,64,62,72.62,76.36,252.36,55.62,57.67181306
4728,qh2-rcc1202018-11-1107:20:00,qh2-rcc120 ,2018/11/11 7:20,2.82,176,53408.4,351566.36,17,55.27,49.23,6805.17,6863.5,6814.5,6755,515895,297526,20,64,62,72.27,76.36,252.36,55.27,57.67181306
4729,qh2-rcc1202018-11-1107:30:00,qh2-rcc120 ,2018/11/11 7:30,2.56,176,49291.83,342329.74,17,55.62,49.8,6811,6865.83,6792.33,6774.83,515895,297526,20,64,62,72.62,76.36,252.36,55.62,57.67181306
4730,qh2-rcc1202018-11-1107:40:00,qh2-rcc120 ,2018/11/11 7:40,2.96,176,51360.73,348489.24,17,55.77,49.87,6760.83,6854.17,6779.5,6748,515895,297526,20,64,62,72.77,76.36,252.36,55.77,57.67181306
4731,qh2-rcc1202018-11-1107:50:00,qh2-rcc120 ,2018/11/11 7:50,2.46,176,58135.88,392637.66,16.95,55.8,49.72,6769,6853,6784.17,6755,515895,297526,20,64,62,72.75,76.36,252.36,55.8,57.67181306
4732,qh2-rcc1202018-11-1108:00:00,qh2-rcc120 ,2018/11/11 8:00,3.18,176,50381.6,376883.88,16.98,55.35,49.27,6839,6903.17,6856.5,6792.33,515895,297526,20,64,62,72.33,76.36,252.36,55.35,57.67181306
4733,qh2-rcc1202018-11-1108:10:00,qh2-rcc120 ,2018/11/11 8:10,2.71,176,50274.86,353163.52,16.97,55.73,49.88,6748,6827.33,6750.33,6750.33,515895,297526,20,64,62,72.7,76.36,252.36,55.73,57.67181306
4734,qh2-rcc1202018-11-1108:20:00,qh2-rcc120 ,2018/11/11 8:20,3.14,176,52588.12,352009.77,17,55.48,49.78,6821.5,6889.17,6829.67,6773.67,515895,297526,20,64,62,72.48,76.36,252.36,55.48,57.67181306
4735,qh2-rcc1202018-11-1108:30:00,qh2-rcc120 ,2018/11/11 8:30,2.51,176,63241.07,353531.85,17,55.12,49.27,6871.67,6907.83,6855.33,6785.33,515895,297526,20,64,62,72.12,76.36,252.36,55.12,57.67181306
4736,qh2-rcc1202018-11-1108:40:00,qh2-rcc120 ,2018/11/11 8:40,2.93,176,48647.85,378393.49,16.98,55.25,49.5,6795.83,6863.5,6788.83,6758.5,515895,297526,20,64,62,72.23,76.36,252.36,55.25,57.67181306
4737,qh2-rcc1202018-11-1108:50:00,qh2-rcc120 ,2018/11/11 8:50,2.34,176,55362.31,405539.06,16.97,55.05,49.05,6848.33,6911.33,6871.67,6786.5,515895,216440.8,20,64,62,72.02,76.36,252.36,55.05,41.95442871
4738,qh2-rcc1202018-11-1109:00:00,qh2-rcc120 ,2018/11/11 9:00,2.91,176,57595.18,406159.3,17,55.2,49.08,6807.5,6883.33,6809.83,6774.83,515895,198238,20,64,62,72.2,76.36,252.36,55.2,38.42603631
4739,qh2-rcc1202018-11-1109:10:00,qh2-rcc120 ,2018/11/11 9:10,2.59,176,49342.02,371632.31,16.97,55.73,49.82,6751.5,6823.83,6756.17,6748,515895,276013.6,20,64,62,72.7,76.36,252.36,55.73,53.50189477
4740,qh2-rcc1202018-11-1109:20:00,qh2-rcc120 ,2018/11/11 9:20,3.15,176.13,54300.25,391324.51,17,56.05,49.88,6755,6840.17,6758.5,6760.83,515895,297526,20,64,62,73.05,76.41,252.55,56.05,57.67181306
4741,qh2-rcc1202018-11-1109:30:00,qh2-rcc120 ,2018/11/11 9:30,2.57,176,49939.84,399416.44,16.98,55.18,50.07,6834.33,6907.83,6842.5,6794.67,515895,297526,20,64,62,72.17,76.36,252.36,55.18,57.67181306
4742,qh2-rcc1202018-11-1109:40:00,qh2-rcc120 ,2018/11/11 9:40,2.72,176,50809.04,384363.11,17,55.12,49.57,6822.67,6872.83,6840.17,6784.17,515895,297526,20,64,62,72.12,76.36,252.36,55.12,57.67181306
4743,qh2-rcc1202018-11-1109:50:00,qh2-rcc120 ,2018/11/11 9:50,2.67,176,52525.86,406742.94,17,55.18,49.4,6860,6918.33,6876.33,6804,515895,297526,20,64,62,72.18,76.36,252.36,55.18,57.67181306
4744,qh2-rcc1202018-11-1110:00:00,qh2-rcc120 ,2018/11/11 10:00,3.08,176,49639.51,346431.98,17,55.37,49.48,6841.33,6900.83,6862.33,6798.17,515895,297526,20,64,62,72.37,76.36,252.36,55.37,57.67181306
4745,qh2-rcc1202018-11-1110:10:00,qh2-rcc120 ,2018/11/11 10:10,2.63,176,48218.5,346935.69,17,55.45,49.92,6821.5,6875.17,6808.67,6759.67,515895,297526,20,64,62,72.45,76.36,252.36,55.45,57.67181306
4746,qh2-rcc1202018-11-1110:20:00,qh2-rcc120 ,2018/11/11 10:20,2.92,176,53526.28,391259.73,17,55.53,49.95,6861.17,6909,6865.83,6781.83,515895,297526,20,64,62,72.53,76.36,252.36,55.53,57.67181306
4747,qh2-rcc1202018-11-1110:30:00,qh2-rcc120 ,2018/11/11 10:30,2.96,176,50817.1,371480.82,17,55.45,49.73,6881,6935.83,6872.83,6807.5,515895,297526,20,64,62,72.45,76.36,252.36,55.45,57.67181306
4748,qh2-rcc1202018-11-1110:40:00,qh2-rcc120 ,2018/11/11 10:40,2.71,176,48198.97,363695.34,17,55.48,50,6833.17,6891.5,6837.83,6778.33,515895,297526,20,64,62,72.48,76.36,252.36,55.48,57.67181306
4749,qh2-rcc1202018-11-1110:50:00,qh2-rcc120 ,2018/11/11 10:50,2.8,176,52538.47,356301.45,17,55.43,49.9,6871.67,6923,6864.67,6791.17,515895,297526,20,64,62,72.43,76.36,252.36,55.43,57.67181306
4750,qh2-rcc1202018-11-1111:00:00,qh2-rcc120 ,2018/11/11 11:00,2.77,176,52348.83,402894.25,16.98,55.45,49.82,6876.33,6933.5,6882.17,6802.83,515895,297526,20,64,62,72.43,76.36,252.36,55.45,57.67181306
4751,qh2-rcc1202018-11-1111:10:00,qh2-rcc120 ,2018/11/11 11:10,2.79,176,49196.36,349100.73,17,55.9,49.8,6814.5,6875.17,6821.5,6767.83,515895,297526,20,64,62,72.9,76.36,252.36,55.9,57.67181306
4752,qh2-rcc1202018-11-1111:20:00,qh2-rcc120 ,2018/11/11 11:20,2.66,176.13,885660.89,462112.26,17,55.93,49.8,6816.83,6893.83,6826.17,6774.83,515895,297526,20,64,62,72.93,76.41,252.55,55.93,57.67181306
4753,qh2-rcc1202018-11-1111:30:00,qh2-rcc120 ,2018/11/11 11:30,2.74,176,58454.92,358781.21,17,55.23,49.58,6843.67,6904.33,6867,6771.33,515895,297526,20,64,62,72.23,76.36,252.36,55.23,57.67181306
4754,qh2-rcc1202018-11-1111:40:00,qh2-rcc120 ,2018/11/11 11:40,2.67,176,51201.08,354070.45,16.95,55.42,49.75,6791.17,6861.17,6814.5,6779.5,515895,297526,20,64,62,72.37,76.36,252.36,55.42,57.67181306
4755,qh2-rcc1202018-11-1111:50:00,qh2-rcc120 ,2018/11/11 11:50,3.04,176,54474.99,405500.77,16.95,55.05,49.63,6857.67,6913.67,6868.17,6785.33,515895,297526,20,64,62,72,76.36,252.36,55.05,57.67181306
4756,qh2-rcc1202018-11-1112:00:00,qh2-rcc120 ,2018/11/11 12:00,2.56,176,50951.11,363544.53,17,55.17,49.7,6828.5,6881,6829.67,6795.83,515895,297526,20,64,62,72.17,76.36,252.36,55.17,57.67181306
4757,qh2-rcc1202018-11-1112:10:00,qh2-rcc120 ,2018/11/11 12:10,2.98,176,52998.38,440856.32,16.85,55.27,49.6,6847.17,6903.17,6835.5,6779.5,515895,297526,20,64,62,72.12,76.36,252.36,55.27,57.67181306
4758,qh2-rcc1202018-11-1112:20:00,qh2-rcc120 ,2018/11/11 12:20,2.52,176,52420.73,376443.66,16.98,55.27,49.57,6847.17,6896.17,6842.5,6783,515895,297526,20,64,62,72.25,76.36,252.36,55.27,57.67181306
4759,qh2-rcc1202018-11-1112:30:00,qh2-rcc120 ,2018/11/11 12:30,3.05,176,50604.07,359745.57,17,54.95,49.73,6871.67,6934.67,6853,6812.17,515895,297526,20,64,62,71.95,76.36,252.36,54.95,57.67181306
4760,qh2-rcc1202018-11-1112:40:00,qh2-rcc120 ,2018/11/11 12:40,2.68,176,49054.3,360176.79,16.97,55.15,49.85,6812.17,6879.83,6815.67,6772.5,515895,297526,20,64,62,72.12,76.36,252.36,55.15,57.67181306
4761,qh2-rcc1202018-11-1112:50:00,qh2-rcc120 ,2018/11/11 12:50,3.02,176,144008.96,455211.32,17,55.03,49.73,6874,6918.33,6871.67,6801.67,515895,297526,20,64,62,72.03,76.36,252.36,55.03,57.67181306
4762,qh2-rcc1202018-11-1113:00:00,qh2-rcc120 ,2018/11/11 13:00,2.59,176,58049.09,517937.63,16.9,55.2,49.58,6857.67,6889.17,6862.33,6794.67,515895,297526,20,64,62,72.1,76.36,252.36,55.2,57.67181306
4763,qh2-rcc1202018-11-1113:10:00,qh2-rcc120 ,2018/11/11 13:10,3.06,176,75742.86,504309.57,16.9,55.97,49.83,6749.17,6816.83,6757.33,6729.33,515895,297526,20,64,62,72.87,76.36,252.36,55.97,57.67181306
4764,qh2-rcc1202018-11-1113:20:00,qh2-rcc120 ,2018/11/11 13:20,2.62,176,56490.08,381443.61,17,55.25,49.27,6818,6897.33,6839,6777.17,515895,297526,20,64,62,72.25,76.36,252.36,55.25,57.67181306
4765,qh2-rcc1202018-11-1113:30:00,qh2-rcc120 ,2018/11/11 13:30,2.95,176,52752.83,358564.45,16.95,55.32,49.83,6826.17,6874,6819.17,6773.67,515895,297526,20,64,62,72.27,76.36,252.36,55.32,57.67181306
4766,qh2-rcc1202018-11-1113:40:00,qh2-rcc120 ,2018/11/11 13:40,2.64,176,50870.65,350167.69,16.95,55.28,49.45,6819.17,6889.17,6847.17,6778.33,515895,297526,20,64,62,72.23,76.36,252.36,55.28,57.67181306
4767,qh2-rcc1202018-11-1113:50:00,qh2-rcc120 ,2018/11/11 13:50,3.18,176.13,53736.27,389397.54,17,55.2,49.65,6851.83,6920.67,6886.83,6802.83,515895,297526,20,64,62,72.2,76.41,252.55,55.2,57.67181306
4768,qh2-rcc1202018-11-1114:00:00,qh2-rcc120 ,2018/11/11 14:00,2.89,176,51993.25,349819.47,17,55.33,49.77,6872.83,6924.17,6872.83,6799.33,515895,297526,20,64,62,72.33,76.36,252.36,55.33,57.67181306
4769,qh2-rcc1202018-11-1114:10:00,qh2-rcc120 ,2018/11/11 14:10,2.5,176,49320.32,378740.86,16.98,55.47,50.08,6823.83,6895,6826.17,6777.17,515895,297526,20,64,62,72.45,76.36,252.36,55.47,57.67181306
4770,qh2-rcc1202018-11-1114:20:00,qh2-rcc120 ,2018/11/11 14:20,2.73,176,55644.6,361480.42,17,55.42,49.87,6828.5,6899.67,6846,6787.67,515895,297526,20,64,62,72.42,76.36,252.36,55.42,57.67181306
4771,qh2-rcc1202018-11-1114:30:00,qh2-rcc120 ,2018/11/11 14:30,4.57,185.87,100769.5,472988.61,16.78,55.45,50.98,7296.33,7394.33,7303.33,7277.67,515895,297526,20,64,62,72.23,80.64,266.5,55.45,57.67181306
4772,qh2-rcc1202018-11-1114:40:00,qh2-rcc120 ,2018/11/11 14:40,9.19,209.33,155063.27,395641.28,16,50.88,50,9541,9608.67,9550.33,9473.33,515895,297526,20,64,62,66.88,90.82,300.15,50.88,57.67181306
4773,qh2-rcc1202018-11-1114:50:00,qh2-rcc120 ,2018/11/11 14:50,8.89,208.8,124523.52,1841475.45,16,50.48,49.53,9586.5,9616.83,9593.5,9468.67,515895,297526,20,64,62,66.48,90.59,299.39,50.48,57.67181306
4774,qh2-rcc1202018-11-1115:00:00,qh2-rcc120 ,2018/11/11 15:00,9,208.13,55876.02,431459.31,16,50.15,49.18,9574.83,9614.5,9583,9455.83,515895,297526,20,64,62,66.15,90.3,298.43,50.15,57.67181306
4775,qh2-rcc1202018-11-1115:10:00,qh2-rcc120 ,2018/11/11 15:10,8.73,208,54159.62,392223.56,16,50.33,49.4,9521.17,9579.5,9535.17,9438.33,515895,297526,20,64,62,66.33,90.24,298.24,50.33,57.67181306
4776,qh2-rcc1202018-11-1115:20:00,qh2-rcc120 ,2018/11/11 15:20,8.83,208,56484.54,403772.27,16,50.72,49.55,9494.33,9546.83,9503.67,9406.83,515895,297526,20,64,62,66.72,90.24,298.24,50.72,57.67181306
4777,qh2-rcc1202018-11-1115:30:00,qh2-rcc120 ,2018/11/11 15:30,8.69,208,57488.09,402934.23,16,50.17,49.57,9552.67,9611,9569,9472.17,515895,297526,20,64,62,66.17,90.24,298.24,50.17,57.67181306
4778,qh2-rcc1202018-11-1115:40:00,qh2-rcc120 ,2018/11/11 15:40,9.58,208,52685.39,440714.77,16,50.35,49.6,9480.33,9550.33,9486.17,9433.67,515895,297526,20,64,62,66.35,90.24,298.24,50.35,57.67181306
